fid,ID,COD_SET_ZO,COD_QDR_ZO,COD_LOG_ZO,COD_CNDM_Z,COD_LOTE_Z,SGL_SUBP_E,SGL_DSTR_E,COD_TSTD_Z,IND_VRFC_E,IND_EXCL_I,SGL_ZONA_0,COD_PRMR_0,SGL_LNDR_0,COD_TIP_LE,COD_LEGC_0,ANO_LEGC_0,IND_ADCA_C,SGL_ZONA_1,COD_PRMR_1,SGL_LNDR_1,COD_TIP__1,COD_LEGC_1,ANO_LEGC_1,SGL_ZONA_2,COD_PRMR_2,SGL_LNDR_2,COD_TIP__2,COD_LEGC_2,ANO_LEGC_2,SGL_ZONA_3,COD_PRMR_3,SGL_LNDR_3,COD_TIP__3,COD_LEGC_3,ANO_LEGC_3,SGL_ZONA_4,COD_PRMR_4,SGL_LNDR_4,COD_TIP__4,COD_LEGC_4,ANO_LEGC_4,SGL_ZONA_5,COD_PRMR_5,SGL_LNDR_5,COD_TIP__5,COD_LEGC_5,ANO_LEGC_5,COD_AREA_C,COD_AREA_L,COD_END_LO,COD_NUM_PO,COD_SIT,VALOR_MET_,VALOR_ME_1,NUM_PAV,SGL_ZON_UR,ANO_CONST,IND_EXCL_O,TXT_OBS_01,TXT_OBS_02,NOME_CID_E,NOME_EST_E,NOME_PAIS_,REG_LIM_AD,COD_QUAD,COD_ANO,COND,Lat_Y_,Long_X_
"22121","073035198846000336","073","035","198846","00","0336",ST,STN,"3",,S,ZEMP,"0",,R,"4","2018",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","320",RUA VOLUNTARIOS DA PATRIA,SN,"2","0","0",,U,,,RESOLUCAO SMUL.AOC.CTLU/004/2018.,LOTE COM O ENDEREÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€šÃ‚Â¡O DO PAI.,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4979492","-46,6257707"
"22122","068496024589000043","068","496","024589","00","0043",MG,VMD,"2",,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","161","500",RUA ATALIBA VIEIRA,"685","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4910762","-46,582755"
"22123","121062646270000052","121","062","646270","00","0052",SA,CGR,"1",,S,ZM,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","165","121",RUA JOAQUIM NEVES MONTEIRO,"609","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,6858238","-46,6750423"
"22124","119056009059000061","119","056","009059","00","0061",IP,SAC,"1",,S,ZMa,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","163","84",RUA ALVARO PINTO,"200","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,6374472","-46,5970257"
"22125","078026733822000109","078","026","733822","00","0109",PJ,SDO,"1",,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","525","310",RUA SEVERINO VILAR FILHO,"77","1","0","0",,U,,,LOTE COM O ENDERECO DO PAI.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4982837","-46,7399348"
"22126","087306612880000066","087","306","612880","00","0066",SA,SAM,"1",,S,ZEU,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","240","402",RUA TV WILSON MORAES,"35","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,6471304","-46,70919"
"22127","085002013340000069","085","002","013340","00","0069",SA,SAM,"2",,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","3868",RUA ANDREA PAULINETTI,SN,"2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,6264066","-46,6916247"
"22128","037091173010000213","037","091","173010","00","0213",VM,VMN,"2",,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","132",AVENIDA CONSELHEIRO RODRIGUES ALVES,"484","1","0","0",,U,,,LOTE COM O ENDERECO DO PAI.,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,5840354","-46,6427302"
"22129","106177081558000068","106","177","081558","00","0068",FO,FRE,"1",,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","122","66",RUA GOULART DE OLIVEIRA,"49","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4719217","-46,7089648"
"22130","067313113603000049","067","313","113603","00","0049",JT,JAC,"1",,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","141","138",RUA JULIO XAVIER JUNIOR,"234","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4734724","-46,5837524"
"22131","016047169854000590","016","047","169854","00","0590",PI,INI,"1",,S,ZEU,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","0",RUA DOUTOR RENATO PAES DE BARROS,"78","1","0","0",,U,,,LOTE NAO ENCONTRADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,5793618","-46,6752448"
"22132","071473279854000195","071","473","279854","00","0195",ST,MAN,"1",,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","0",RUA PADRE JOSE ALLAMANO,"141","1","0","0",,U,,,,LOTE COM ENDERECO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4694568","-46,6416879"
"22133","065046190330000214","065","046","190330","00","0214",MG,VMR,"1",,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","152","110",PRACA TOKIO,"37","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,5023748","-46,5735802"
"22134","020013119806000061","020","013","119806","00","0061",SE,SCE,"1",,S,ZEIS-3,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","280","143",RUA LOPES CHAVES,"116","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,TERCEIRO QUADRIMESTRE,"2022","0","-23,5279197","-46,6573141"
"22135","071104142425000141","071","104","142425","00","0141",ST,MAN,"1",,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","175","126",RUA CONSELHEIRO MOREIRA DE BARROS,"3572","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4782658","-46,6506548"
"22136","091007047082000057","091","007","047082","00","0057",JA,VMT,"1",,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1231","1278",AVENIDA CD DE FRONTIN,"2544","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,5321245","-46,5329993"
"22137","078408736848000098","078","408","736848","00","0098",PJ,SDO,"1",,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","110","90",RUA DOMINGOS DE MAGALHAES,"93","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4908554","-46,7395913"
"22138","067369026719000293","067","369","026719","00","0293",ST,TUC,"1",,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","129","84",RUA CAPITAO AZEVEDO PINA,"171","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4743159","-46,5869469"
"22139","067248137456000069","067","248","137456","00","0069",ST,TUC,"1",,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","118","83",RUA SILVESTRE LACROIX,"111","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4740561","-46,5887999"
"22140","078258753840000151","078","258","753840","00","0151",PJ,SDO,"1",,S,ZM,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","406","345",AVENIDA GENERAL CHARLES DE GAULLE,"225","1","0","0",,U,,,LOTE COM O ENDERECO DO PAI.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,5058099","-46,7374098"
"22141","090139190810000047","090","139","190810","00","0047",SA,CGR,"1",,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","113","120",RUA TONINHAS,"407","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,673974","-46,6909487"
"22142","066091351695000043","066","091","351695","00","0043",JT,JAC,"1",,S,ZDE-2,"0",,,"0","0",S,QA,"3",,,"0","0",MA,"17",,L,"16050","2014",PI,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","0","2890",RUA ALVORADA DOESTE,"162","1","0","0",,U,,,LOTE COM ENDERECO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4604638","-46,5699907"
"22143","076425140228000038","076","425","140228","00","0038",CV,LIM,"1",,S,ZEU,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","80","84",RUA GENERAL MIRANDA DA SILVA REIS,"35","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4916629","-46,683881"
"22144","119056009059000062","119","056","009059","00","0062",IP,SAC,"1",,S,ZMa,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","164","85",RUA ALVARO PINTO,"204","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,6373294","-46,5971232"
"22145","071104142425000140","071","104","142425","00","0140",ST,MAN,"1",,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","290","165",RUA CONSELHEIRO MOREIRA DE BARROS,"3580","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4782332","-46,6505192"
"22146","067032318264000184","067","032","318264","00","0184",JT,JAC,"1",,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","120","100",RUA CATUA MIRIM,"81","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4645202","-46,5905875"
"22147","047202089400000341","047","202","089400","00","0341",JA,JAB,"2",,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","537","218",RUA IBIRAJA,"401","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,6328703","-46,6412374"
"22148","067312157716000076","067","312","157716","00","0076",JT,JAC,"1",,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","66","71",RUA PAULO PRADO,"180","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4731259","-46,5836007"
"22149","020013119806000062","020","013","119806","00","0062",SE,SCE,"3",,S,ZEIS-3,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","2245","3126",RUA LOPES CHAVES,"24","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,TERCEIRO QUADRIMESTRE,"2022","0","-23,5275711","-46,656907"
"22150","078222746002000084","078","222","746002","00","0084",PJ,SDO,"1",,S,ZM,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","202","150",RUA WALTRUDES CORREA,"346","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,5054376","-46,7346496"
"22151","075249123129000029","075","249","123129","00","0029",CV,LIM,"1",,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","179","169",RUA LUIS VASCONCELOS,"35","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,6674373","-46,7315192"
"22152","078408736848000097","078","408","736848","00","0097",PJ,SDO,"1",,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","110","90",RUA DOMINGOS DE MAGALHAES,"89","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4908686","-46,7395154"
"22153","010038136964000376","010","038","136964","00","0376",SE,CON,"1",,S,ZEU,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","120","160",RUA MATIAS AIRES,"435","1","0","0",,U,,,LOTE COM O ENDERECO DO PAI.,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,TERCEIRO QUADRIMESTRE,"2022","0","-23,5536301","-46,6598159"
"22154","125076697915000047","125","076","697915","00","0047",PJ,PIR,"1",,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","116","84",RUA DOUTOR ISMAEL DIAS,"201","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,53102","-46,5501995"
"22155","065046190330000215","065","046","190330","00","0215",MG,VMR,"1",,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","104",PRACA TOKIO,"41","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,502381","-46,5736509"
"22156","067312157716000078","067","312","157716","00","0078",JT,JAC,"2",,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","66","71",RUA PAULO PRADO,"174","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4731579","-46,5836442"
"22157","091244121371000157","091","244","121371","00","0157",JA,JAB,"1",,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","124","99",RUA JOAO DE LANA,"51","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,661668","-46,6563807"
"22158","090139190810000046","090","139","190810","00","0046",SA,CGR,"1",,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","116","120",RUA TONINHAS,"403","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,6739612","-46,6908894"
"22159","090150083828000647","090","150","083828","00","0647",SA,CGR,"1",,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","50","225",RUA QUARARIBEIA,"316","1","0","0",,U,,,LOTE COM O ENDERECO DO PAI.,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,6705784","-46,6918306"
"22160","107021039438000044","107","021","039438","00","0044",FO,BRL,"1",,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","228","113",RUA CAMARATIBA,"679","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4642099","-46,6920382"
"22161","068084195456000076","068","084","195456","00","0076",ST,TUC,"2",,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","116","112",RUA MALIE BRENNER,"619","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4899515","-46,6003466"
"22162","010099041203001395","010","099","041203","00","1395",SE,BVI,"2",,S,ZEU,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","13866","12103",RUA FREI CANECA,"1199","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,TERCEIRO QUADRIMESTRE,"2022","0","-23,5574464","-46,6573899"
"22163","009050043478000449","009","050","043478","00","0449",SE,BVI,"3",,S,ZEU,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","140","1292",RUA SAO CARLOS DO PINHAL,"174","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,TERCEIRO QUADRIMESTRE,"2022","0","-23,5652954","-46,6495277"
"22164","068479769720000269","068","479","769720","00","0269",MG,VGL,"1",,S,ZC,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","73","72",RUA TV VIDA E POESIA,"26","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,5063732","-46,5988563"
"22165","101185218111000088","101","185","218111","00","0088",BT,BUT,"1",,S,ZM,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","232","150",RUA CARLOS PAVAN,"37","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,5848971","-46,7355587"
"22166","106177081558000069","106","177","081558","00","0069",FO,FRE,"1",,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","124","68",RUA GOULART DE OLIVEIRA,"51","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4719004","-46,7089162"
"22167","078408736848000095","078","408","736848","00","0095",PJ,SDO,"1",,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","110","90",RUA DOMINGOS DE MAGALHAES,"83","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4907955","-46,7395463"
"22168","067057072397000053","067","057","072397","00","0053",JT,JAC,"1",,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","114","100",RUA FLORINDA BARBOSA,"49","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4643562","-46,5882421"
"22169","120056591122000041","120","056","591122","00","0041",AD,CAD,"1",,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","92","74",RUA OTAVIO CARLOS DA SILVA,"159","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,6623977","-46,6677499"
"22170","121092110647000038","121","092","110647","00","0038",SA,CGR,"1",,S,ZM,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","107","101",RUA JOSE MARIA DE ABREU,"123","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,6894001","-46,6769151"
"22171","106177081558000067","106","177","081558","00","0067",FO,FRE,"1",,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","121","66",RUA GOULART DE OLIVEIRA,"45","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4719397","-46,7089581"
"22172","002022156299000096","002","022","156299","00","0096",SE,SEE,"2",,S,ZC,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"18",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","2456","7181",RUA PAULA SOUSA,"804","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,TERCEIRO QUADRIMESTRE,"2022","0","-23,5392541","-46,627549"
"22173","006053078530001752","006","053","078530","00","1752",SE,REP,"1",,S,ZEIS-3,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"18",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","970","662",RUA GENEBRA,"198","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,TERCEIRO QUADRIMESTRE,"2022","0","-23,552699","-46,6397906"
"22174","076076147338000301","076","076","147338","00","0301",FO,FRE,"1",,S,ZEU,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","180","114",RUA NOSSA SENHORA DO LIVRAMENTO,"19","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,4948759","-46,6902118"
"22175","089080153346000107","089","080","153346","00","0107",JA,JAB,"2",,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","270","400",RUA PALACETE DAS AGUIAS,"829","2","0","0",,U,,,LOTE COM O ENDERECO DO PAI.,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,6439878","-46,6671651"
"22176","048020170690000044","048","020","170690","00","0044",IP,CUR,"1",,S,ZCOR-2,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",ZEPEC-AUE,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","139",RUA REBEIRO LACERDA,"681","2","0","0",,U,,,LOTE COM O ENDERECO DO PAI.,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,6181671","-46,6247701"
"22177","070403041386000021","070","403","041386","00","0021",ST,MAN,"2",,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","208","225",RUA SOLDADO BENTINHO,"41","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,470386","-46,6285883"
"22178","125172003107000008","125","172","003107","00","0008",PJ,PIR,"1",,S,"99","0",,,"0","0",S,QA,"0",,,"0","0",MA,"0",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","0",AVENIDA AGENOR COUTO DE MAGALHAES,"773","1","0","0",,U,,,LOTE NAO LOCALIZADO POR FALTA DE CROQUI FISCAL ATUALIZADO.,LOTE COM ENDERECO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,47844","-46,7406525"
