fid,ID,COD_SET_ZO,COD_QDR_ZO,COD_LOG_ZO,COD_CNDM_Z,COD_LOTE_Z,SGL_SUBP_E,SGL_DSTR_E,COD_TSTD_Z,IND_VRFC_E,IND_EXCL_I,SGL_ZONA_0,COD_PRMR_0,SGL_LNDR_0,COD_TIP_LE,COD_LEGC_0,ANO_LEGC_0,IND_ADCA_C,SGL_ZONA_1,COD_PRMR_1,SGL_LNDR_1,COD_TIP__1,COD_LEGC_1,ANO_LEGC_1,SGL_ZONA_2,COD_PRMR_2,SGL_LNDR_2,COD_TIP__2,COD_LEGC_2,ANO_LEGC_2,SGL_ZONA_3,COD_PRMR_3,SGL_LNDR_3,COD_TIP__3,COD_LEGC_3,ANO_LEGC_3,SGL_ZONA_4,COD_PRMR_4,SGL_LNDR_4,COD_TIP__4,COD_LEGC_4,ANO_LEGC_4,SGL_ZONA_5,COD_PRMR_5,SGL_LNDR_5,COD_TIP__5,COD_LEGC_5,ANO_LEGC_5,COD_AREA_C,COD_AREA_L,COD_END_LO,COD_NUM_PO,COD_SIT,VALOR_MET_,VALOR_ME_1,NUM_PAV,SGL_ZON_UR,ANO_CONST,IND_EXCL_O,TXT_OBS_01,TXT_OBS_02,NOME_CID_E,NOME_EST_E,NOME_PAIS_,REG_LIM_AD,COD_QUAD,COD_ANO,COND,Lat_Y_,Long_X_
"13292","091007047082000054","091","007","047082","00","0054",JA,JAB,"1",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","854","1095",R FARJALLA KORAICHO,"101","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2020","0",,
"13293","120037672068000039","120","037","672068","00","0039",AD,CAD,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","103","101",R JOAO GOMES BATISTA,"469","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2020","0",,
"13294","120037672068000040","120","037","672068","00","0040",AD,CAD,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","103","101",R JOAO GOMES BATISTA,"473","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2020","0",,
"13295","095011737453000046","095","011","737453","00","0046",SO,CDU,"1",S,S,ZMA,"0",,,"0","0",S,QA,"12",,,"0","0",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","206","217",R FORTE GEORGE,"5","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2020","0",,
"13296","095011737453000047","095","011","737453","00","0047",SO,CDU,"1",S,S,ZMA,"0",,,"0","0",S,QA,"12",,,"0","0",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","237","193",R FORTE GEORGE,"3","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2020","0",,
"13297","091007047082000055","091","007","047082","00","0055",JA,JAB,"2",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1049","1847",R FARJALLA KORAICHO,"138","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2020","0",,
"13298","091007164020000056","091","007","164020","00","0056",JA,JAB,"1",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","295","367",R DAS PITOMBEIRAS,"82","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2020","0",,
"13299","120042056065000295","120","042","056065","00","0295",AD,CAD,"1",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"15",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","4287",AV CUPECE,"1877","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2020","0",,
"13300","120042341282000296","120","042","341282","00","0296",AD,CAD,"1",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"15",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","4258",AV VER JOAO DE LUCA,"1790","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2020","0",,
"13301","121103042641000155","121","103","042641","00","0155",SA,CGR,"1",S,S,ZC,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","145","107",R CARIDA,"159","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2020","0",,
"13302","121103042641000157","121","103","042641","00","0157",SA,CGR,"1",S,S,ZC,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","145","109",R CARIDA,"165","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2020","0",,
"13303","103010737232000104","103","010","737232","00","0104",MB,JDS,"3",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","80","198",R OSVALDO PIRES DA SILVA,"419","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2020","0",,
"13304","090327628654000066","090","327","628654","00","0066",SA,CGR,"1",S,S,ZM,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","151","125",R ANTONIO DARIO MENEZES,"96","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2020","0",,
"13305","090327628654000067","090","327","628654","00","0067",SA,CGR,"1",S,S,ZM,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","151","125",R ANTONIO DARIO MENEZES - FUNDOS,"92","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2020","0",,
"13306","091007047082000053","091","007","047082","00","0053",JA,JAB,"1",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","409","454",R FARJALLA KORAICHO,"85","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2020","0",,
"13307","090439724491000117","090","439","724491","00","0117",SA,CGR,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","169","307",R ASSUR 11 E 73,"11","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2020","0",,
"13308","090439724491000118","090","439","724491","00","0118",SA,CGR,"5",S,S,ZEUP,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","91","68",R ASSUR - FUNDOS,"11","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2020","0",,
"13309","090099158585000145","090","099","158585","00","0145",SA,CGR,"1",S,S,ZM,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","163","160",R PIERRE DE BERANGER,"55","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2020","0",,
"13310","090099158585000146","090","099","158585","00","0146",SA,CGR,"1",S,S,ZM,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","304","340",R PIERRE DE BERANGER,"61","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2020","0",,
"13311","089502113964000043","089","502","113964","00","0043",VM,SAU,"1",S,S,ZCOR-2,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","389","293",R JURANDIR,"1515","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2020","0",,
"13312","120401603899000043","120","401","603899","00","0043",AD,CAD,"2",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"15",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","35","56",R RUBENS FACCHINI,"142","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2020","0",,
"13313","120401603899000044","120","401","603899","00","0044",AD,CAD,"1",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"15",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","109","128",R RUBENS FACCHINI,"142","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2020","0",,
"13314","120031759490000129","120","031","759490","00","0129",AD,CAD,"1",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"15",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","128","125",R LUIS CARLOS PARANA,"76","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2020","0",,
"13315","122091186759000246","122","091","1867","00","0246",MB,JD,"3",S,S,ZM,"0","0",,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1600","777",RUA JAGUAJIRA,"198","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"13316","068038180378020000","068","038","1803","02","0000",ST,TUC,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","516","290",RUA CAP SERVIO RODRIGUES CALDAS,"446","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,NORTE,SEGUNDO QUADRIMESTRE,"2021","1",,
"13317","039024037621010000","039","024","037621","01","0000",VM,LIB,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1106",RUA LOUREIRO DA CRUZ,"270","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,PRIMEIRO QUADRIMESTR,"2021","1",,
"13318","006800900010020000","006","800","900010","02","0000",SE,,"1",S,S,"99","0",,,"0","0",S,QA,"99",,,"0","0",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","350","3000",RUA DJAVAN 500,"500","1","0","0","0",,,S,LOTE NAO LOCALIZADO POR FALTA DE CROQUI FISCAL ATUALIZADO.,,SAO PAULO,SAO PAULO,,CENTRO,PRIMEIRO QUADRIMESTRE,"2020","1",,
"13319","115233089923000198","115","233","089923","00","0198",GU,GUA,"1",S,S,ZM,"0","0",,"0","0",S,QA,"9","0",,"0","0",MA,"3","0",L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0","253","178",RUA IDEAL,"76","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTRE,"2020","0",,
"13320","115233089923000199","115","233","089923","00","0199",GU,GUA,"1",S,S,ZM,"0","0",,"0","0",S,QA,"9","0",,"0","0",MA,"3","0",L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0","262","179",RUA IDEAL,"70","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,PRIMEIRO QUADRIMESTRE,"2020","0",,
"13321","066089071412020000","066","089","071412","02","0000",JT,JAC,"1",S,S,ZEUP,"0","0",,"0","0",S,QA,"9","0",,"0","0",MA,"3",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0","0","250",RUA IRMA FILOMENA,"664","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,NORTE,PRIMEIRO QUADRIMESTRE,"2020","1",,
"13322","109017149616010000","109","017","149616","01","0000",JT,,"2",S,S,ZMA,"0","0",,"0","0",S,QA,"12","0",,"0","0",MA,"5",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0","0","241",RUA LUIZ ALVES DE ARAUJO,"164","1","0","0",,,,,,,SAO PAULO,SAO PAULO,,NORTE,PRIMEIRO QUADRIMESTRE,"2020","1",,
"13323","075285186295000048","075","285","186295","00","0048",CV,LIM,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","136","200",RUA BRIGADEIRO XAVIER DE BRITO,"501","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,NOROESTE,SEGUNDO QUADRIMESTRE,"2020","0",,
"13324","093088335533000322","093","088","335533","00","0322",SO,SOC,"1",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","92","94",TV FREDERICO HESSEL SOBRINHO,"194","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2020","0",,
"13325","093088335533000323","093","088","335533","00","0323",SO,SOC,"1",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","90","98",TV FREDERICO HESSEL SOBRINHO,"192","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2020","0",,
"13326","093088335533000324","093","088","335533","00","0324",SO,SOC,"1",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","95","157",TV FREDERICO HESSEL SOBRINHO,"190","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2020","0",,
"13327","103010737232000105","103","010","737232","00","0105",MB,JDS,"1",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","142","79",R OSVALDO PIRES DA SILVA,"419","1","0","0",,,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2020","0",,
"13328","078292757110000076","078","292","757110","00","0076",PJ,SDO,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","138","104",RUA GAL LAURO CAVALCANTI DE FARIAS,"23","1 ","0","0",,U,,,,,SAO PAULO,SAO PAULO,,NOROESTE,PRIMEIRO QUADRIMESTR,"2021","0",,
"13329","131054739251000047","131","054","7392","00","0047",MP,VJ,"1",S,S,ZEUP,"0","0",,"0","0",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1025","900",RUA ROSA DE JERICO,"235","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"13330","127218701319000027","127","218","7013","00","0027",CV,CA,"3",S,S,ZEIS-1,"0","0",,"0","0",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1750","1221",RUA ALTO SUCURIU,"172","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,,NORTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"13331","103023654760000142","103","023","6547","00","0142",MB,JD,"3",S,S,ZEIS-1,"0","0",,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1300","386",RUA JOAO DO EPIRITO SANTO,"120","2","0","0",,U,,,LOTE LOCALIZADO COM O CROQUI.,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"13332","087338637866000042","087","338","6378","00","0042",SA,SA,"2",S,S,ZM,"0","0",,"0","0",S,QA,"7",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","300","300",RUA ANTONIO BUSO,"74","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"13333","066335601900000045","066","335","6019","00","0045",JT,JAC,"2",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","706","610",RUA ARUMA,"23","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,,NORTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"13334","039184413992000083","039","184","4139","00","0083",VM,VMN,"3",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","2750",RUA DOMINGOS AUGUSTO SETTI,"257","2","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"13335","039185413992000192","039","185","4139","00","0192",VM,VMN,"2",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1557",RUA DOMINGOS AUGUSTO SETTI,"111","2","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"13336","103025358584004895","103","025","3585","00","4895",MB,JD,"1",S,S,ZEIS-3,"0","0",,"0","0",S,ZPI-1,"0",,,"0","0",QA,"4",,,"16402","2016",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","48316","183877",AVENIDA GUIDO CALOI,"1330","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"13337","110039305782000040","110","039","3057","00","0040",PE,CN,"2",S,S,ZEU,"0","0",,"0","0",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","650","600",AVENIDA GALERA,"30","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","0",,
"13338","119169295671000059","119","169","2956","00","0059",IP,SA,"2",S,S,ZEUP,"0","0",,"0","0",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","5503","10349",RUA DOUTOR ROZENDO MONIZ BARRETO,"197","2","0","0",,U,,,LOTE COM ENDERECO APROXIMADO.,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"13339","126270277088000063","126","270","2770","00","0063",PJ,PI,"3",S,S,ZM,"0","0",,"0","0",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","600","631",RUA SERRA DA VELHA,"25","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,,NORTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"13340","052057270946000307","052","057","2709","00","0307",MO,ARA,"3",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","656","2032",AVENIDA SALIM FARAH MALUF,"4750","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","0",,
"13341","125131269450000714","125","131","2694","00","0714",PJ,PI,"2",S,S,ZM,"0","0",,"0","0",S,QA,"3",,L,"16402","2016",MA,"16",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","695","520",RUA ARCANGELICA,"96","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,,NORTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"13342","125131269450000713","125","131","2694","00","0713",PJ,PI,"1",S,S,ZM,"0","0",,"0","0",S,QA,"3",,L,"16402","2016",MA,"16",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","447","500",RUA ARCANGELICA,"105","2","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,,NORTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"13343","114077260460000139","114","077","2604","00","0139",IQ,IT,"3",S,S,ZEU,"0","0",,"0","0",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","515","634",RUA ITALINA,"84","2","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"13344","039168239976000372","039","168","2399","00","0372",VM,VMN,"3",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","2076","2032",RUA LUIS MOLINA,"105","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"13345","071415221589000102","071","415","2215","00","0102",ST,MAN,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","399","438",RUA CEL JOAQUIM FERREIRA DE SOUZA,"102","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,,NORTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"13346","112579215503000132","112","579","2155","00","0132",MP,VJ,"1",S,S,ZEUP,"0","0",,"0","0",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","1140","1280",RUA AMERICO SUGAI,"732","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"13347","090420203467000183","090","420","2034","00","0183",SA,SA,"1",S,S,ZCOR-1,"0","0",,"0","0",S,QA,"4",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","364","383",RUA GUILHERME ASBHAR NETO,"110","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"13348","124055202916000188","124","055","2029","00","0188",PJ,SD,"3",S,S,ZEIS-1,"0","0",,"0","0",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1140","1578",ESTRADA TURISTICA DO JARAGUA,"1185","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,,NORTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"13349","090404199311000055","090","404","1993","00","0055",SA,CG,"1",S,S,ZCOR-2,"0","0",,"0","0",S,QA,"7",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","302","1076",AVENIDA WASHINGTON LUIS,"1870","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"13350","072108198846000693","072","108","1988","00","0693",ST,STN,"1",S,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","579","579",RUA VOLUNTARIOS DA PATRIA,"2627","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,,NORTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"13351","017097198439000088","017","097","1984","00","0088",MO,PRI,"2",S,S,ZDE-1,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1040","292",RUA VITOR HUGO,"390","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","0",,
"13352","017072197904000054","017","072","1979","00","0054",MO,PRI,"1",S,S,ZDE-1,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","480",RUA DR VIRGILIO DO NASCIMENTO,"268","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","0",,
"13353","017031197904000091","017","031","1979","00","0091",MO,PRI,"1",S,S,ZEMP,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","450","860",RUA DR VIRGILIO DO NASCIMENTO,"541","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","0",,
"13354","017031197904000090","017","031","1979","00","0090",MO,PRI,"1",S,S,ZEMP,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1000","400",RUA DR VIRGILIO DO NASCIMENTO,"581","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","0",,
